id,user_id,animal_id,telemetry_data,mac_id,timestamp,Time Difference (s)
1288474,5,30,"0D,07,00",EE:75:3E:64:57:4C,1640062253,0
1288475,5,30,"0D,07,00",EE:75:3E:64:57:4C,1640062253,0
1288476,5,30,"0E,07,02",EE:75:3E:64:57:4C,1640062253,0
1288477,5,30,"0D,06,02",EE:75:3E:64:57:4C,1640062253,0
1288478,5,30,"0D,07,01",EE:75:3E:64:57:4C,1640062253,0
1288479,5,30,"0E,07,01",EE:75:3E:64:57:4C,1640062253,0
1288480,5,30,"0D,07,00",EE:75:3E:64:57:4C,1640062253,567
1288889,5,30,"0E,06,FF",EE:75:3E:64:57:4C,1640062820,0
1288890,5,30,"0D,07,00",EE:75:3E:64:57:4C,1640062820,0
1288891,5,30,"0B,08,00",EE:75:3E:64:57:4C,1640062820,0
1288892,5,30,"0E,05,FC",EE:75:3E:64:57:4C,1640062820,0
1288893,5,30,"07,11,FA",EE:75:3E:64:57:4C,1640062820,0
1288894,5,30,"1D,F6,0E",EE:75:3E:64:57:4C,1640062820,0
1288895,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640062820,0
1288896,5,30,"0E,06,FF",EE:75:3E:64:57:4C,1640062820,8
1288913,5,30,"0F,06,FE",EE:75:3E:64:57:4C,1640062828,0
1288914,5,30,"0D,07,00",EE:75:3E:64:57:4C,1640062828,0
1288915,5,30,"0D,06,FD",EE:75:3E:64:57:4C,1640062828,0
1288916,5,30,"0C,08,FD",EE:75:3E:64:57:4C,1640062828,0
1288917,5,30,"0D,08,FC",EE:75:3E:64:57:4C,1640062828,0
1288918,5,30,"0E,07,FE",EE:75:3E:64:57:4C,1640062828,0
1288919,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640062828,0
1288920,5,30,"0C,08,FE",EE:75:3E:64:57:4C,1640062828,10
1288929,5,30,"0C,08,FE",EE:75:3E:64:57:4C,1640062838,0
1288930,5,30,"0A,0A,FE",EE:75:3E:64:57:4C,1640062838,0
1288931,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640062838,0
1288932,5,30,"0D,08,00",EE:75:3E:64:57:4C,1640062838,0
1288933,5,30,"0E,06,FF",EE:75:3E:64:57:4C,1640062838,0
1288934,5,30,"0E,06,FF",EE:75:3E:64:57:4C,1640062838,0
1288935,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640062838,0
1288936,5,30,"0C,08,FE",EE:75:3E:64:57:4C,1640062838,437
1289617,5,30,"0E,05,00",EE:75:3E:64:57:4C,1640063275,0
1289618,5,30,"0E,05,FF",EE:75:3E:64:57:4C,1640063275,0
1289619,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640063275,0
1289620,5,30,"0E,05,FF",EE:75:3E:64:57:4C,1640063275,0
1289621,5,30,"0F,04,FD",EE:75:3E:64:57:4C,1640063275,0
1289622,5,30,"0C,08,FD",EE:75:3E:64:57:4C,1640063275,0
1289623,5,30,"0C,0A,FE",EE:75:3E:64:57:4C,1640063275,0
1289624,5,30,"0A,FE,02",EE:75:3E:64:57:4C,1640063275,1074
1291961,5,30,"0D,08,00",EE:75:3E:64:57:4C,1640064349,0
1291962,5,30,"0C,08,FF",EE:75:3E:64:57:4C,1640064349,0
1291963,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640064349,0
1291964,5,30,"0D,08,00",EE:75:3E:64:57:4C,1640064349,0
1291965,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640064349,0
1291966,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640064349,0
1291967,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640064349,0
1291968,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640064349,3084
1300481,5,30,"0C,08,0A",EE:75:3E:64:57:4C,1640067433,0
1300482,5,30,"0B,04,03",EE:75:3E:64:57:4C,1640067433,0
1300483,5,30,"FF,3E,03",EE:75:3E:64:57:4C,1640067433,0
1300484,5,30,"0B,30,ED",EE:75:3E:64:57:4C,1640067433,0
1300485,5,30,"0D,FF,FD",EE:75:3E:64:57:4C,1640067433,0
1300486,5,30,"0E,03,01",EE:75:3E:64:57:4C,1640067433,0
1300487,5,30,"06,08,FE",EE:75:3E:64:57:4C,1640067433,0
1300488,5,30,"28,E8,F0",EE:75:3E:64:57:4C,1640067433,6
1300513,5,30,"0C,08,0A",EE:75:3E:64:57:4C,1640067439,0
1300514,5,30,"0B,04,03",EE:75:3E:64:57:4C,1640067439,0
1300515,5,30,"FF,3E,03",EE:75:3E:64:57:4C,1640067439,0
1300516,5,30,"0C,0B,FD",EE:75:3E:64:57:4C,1640067439,0
1300517,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640067439,0
1300518,5,30,"0D,06,00",EE:75:3E:64:57:4C,1640067439,0
1300519,5,30,"0D,07,01",EE:75:3E:64:57:4C,1640067439,0
1300520,5,30,"0D,08,00",EE:75:3E:64:57:4C,1640067439,16
1300601,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640067455,0
1300602,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640067455,0
1300603,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640067455,0
1300604,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640067455,0
1300605,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640067455,0
1300606,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640067455,0
1300607,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640067455,0
1300608,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640067455,14
1300657,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640067469,0
1300658,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640067469,0
1300659,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640067469,0
1300660,5,30,"0D,06,00",EE:75:3E:64:57:4C,1640067469,0
1300661,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640067469,0
1300662,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640067469,0
1300663,5,30,"0D,06,00",EE:75:3E:64:57:4C,1640067469,0
1300664,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640067469,8
1300705,5,30,"0D,07,00",EE:75:3E:64:57:4C,1640067477,0
1300706,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640067477,0
1300707,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640067477,0
1300708,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640067477,0
1300709,5,30,"0D,06,00",EE:75:3E:64:57:4C,1640067477,0
1300710,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640067477,0
1300711,5,30,"0D,06,00",EE:75:3E:64:57:4C,1640067477,0
1300712,5,30,"0D,06,00",EE:75:3E:64:57:4C,1640067477,29
1300833,5,30,"0D,07,FE",EE:75:3E:64:57:4C,1640067506,0
1300834,5,30,"0D,07,FE",EE:75:3E:64:57:4C,1640067506,0
1300835,5,30,"0D,08,FE",EE:75:3E:64:57:4C,1640067506,0
1300836,5,30,"0C,08,FE",EE:75:3E:64:57:4C,1640067506,0
1300837,5,30,"0D,08,FE",EE:75:3E:64:57:4C,1640067506,0
1300838,5,30,"0D,07,FE",EE:75:3E:64:57:4C,1640067506,0
1300839,5,30,"0D,08,FD",EE:75:3E:64:57:4C,1640067506,0
1300840,5,30,"0E,08,FE",EE:75:3E:64:57:4C,1640067506,22
1300921,5,30,"0D,07,FE",EE:75:3E:64:57:4C,1640067528,0
1300922,5,30,"0D,07,FF",EE:75:3E:64:57:4C,1640067528,0
1300923,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067528,0
1300924,5,30,"0D,08,FE",EE:75:3E:64:57:4C,1640067528,0
1300925,5,30,"0D,08,FE",EE:75:3E:64:57:4C,1640067528,0
1300926,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067528,0
1300927,5,30,"0D,08,FE",EE:75:3E:64:57:4C,1640067528,0
1300928,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067528,46
1301153,5,30,"0E,05,FD",EE:75:3E:64:57:4C,1640067574,0
1301154,5,30,"0E,06,FD",EE:75:3E:64:57:4C,1640067574,0
1301155,5,30,"0E,05,FD",EE:75:3E:64:57:4C,1640067574,0
1301156,5,30,"0E,06,FC",EE:75:3E:64:57:4C,1640067574,0
1301157,5,30,"0D,05,FD",EE:75:3E:64:57:4C,1640067574,0
1301158,5,30,"0E,06,FD",EE:75:3E:64:57:4C,1640067574,0
1301159,5,30,"0E,05,FD",EE:75:3E:64:57:4C,1640067574,0
1301160,5,30,"0E,05,FD",EE:75:3E:64:57:4C,1640067574,82
1301529,5,30,"0D,08,FE",EE:75:3E:64:57:4C,1640067656,0
1301530,5,30,"0D,08,FE",EE:75:3E:64:57:4C,1640067656,0
1301531,5,30,"0C,08,FF",EE:75:3E:64:57:4C,1640067656,0
1301532,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067656,0
1301533,5,30,"0D,07,FF",EE:75:3E:64:57:4C,1640067656,0
1301534,5,30,"0D,07,FF",EE:75:3E:64:57:4C,1640067656,0
1301535,5,30,"0D,08,FE",EE:75:3E:64:57:4C,1640067656,0
1301536,5,30,"0D,09,FE",EE:75:3E:64:57:4C,1640067656,8
1301585,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067664,0
1301586,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067664,0
1301587,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067664,0
1301588,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067664,0
1301589,5,30,"0D,07,FF",EE:75:3E:64:57:4C,1640067664,0
1301590,5,30,"0D,07,FF",EE:75:3E:64:57:4C,1640067664,0
1301591,5,30,"0D,08,00",EE:75:3E:64:57:4C,1640067664,0
1301592,5,30,"0E,07,FF",EE:75:3E:64:57:4C,1640067664,15
1301689,5,30,"0D,06,FF",EE:75:3E:64:57:4C,1640067679,0
1301690,5,30,"0E,06,FF",EE:75:3E:64:57:4C,1640067679,0
1301691,5,30,"0F,12,FC",EE:75:3E:64:57:4C,1640067679,0
1301692,5,30,"0E,05,FE",EE:75:3E:64:57:4C,1640067679,0
1301693,5,30,"0F,06,00",EE:75:3E:64:57:4C,1640067679,0
1301694,5,30,"0E,06,FE",EE:75:3E:64:57:4C,1640067679,0
1301695,5,30,"0D,06,FE",EE:75:3E:64:57:4C,1640067679,0
1301696,5,30,"0E,06,FF",EE:75:3E:64:57:4C,1640067679,31
1301825,5,30,"0D,08,00",EE:75:3E:64:57:4C,1640067710,0
1301826,5,30,"0C,08,FF",EE:75:3E:64:57:4C,1640067710,0
1301827,5,30,"0C,08,00",EE:75:3E:64:57:4C,1640067710,0
1301828,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067710,0
1301829,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067710,0
1301830,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067710,0
1301831,5,30,"0C,08,FF",EE:75:3E:64:57:4C,1640067710,0
1301832,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067710,73
1302097,5,30,"0C,08,FE",EE:75:3E:64:57:4C,1640067783,0
1302098,5,30,"0D,09,00",EE:75:3E:64:57:4C,1640067783,0
1302099,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067783,0
1302100,5,30,"0D,08,00",EE:75:3E:64:57:4C,1640067783,0
1302101,5,30,"0D,08,FF",EE:75:3E:64:57:4C,1640067783,0
1302102,5,30,"0D,09,FF",EE:75:3E:64:57:4C,1640067783,0
1302103,5,30,"0D,09,FF",EE:75:3E:64:57:4C,1640067783,0
1302104,5,30,"0C,08,FF",EE:75:3E:64:57:4C,1640067783,75
1302473,5,30,"0C,0A,FF",EE:75:3E:64:57:4C,1640067858,0
1302474,5,30,"0C,09,FF",EE:75:3E:64:57:4C,1640067858,0
1302475,5,30,"0C,09,00",EE:75:3E:64:57:4C,1640067858,0
1302476,5,30,"0C,09,FF",EE:75:3E:64:57:4C,1640067858,0
1302477,5,30,"0C,09,FF",EE:75:3E:64:57:4C,1640067858,0
1302478,5,30,"0C,09,FE",EE:75:3E:64:57:4C,1640067858,0
1302479,5,30,"0F,06,FD",EE:75:3E:64:57:4C,1640067858,0
1302480,5,30,"0D,06,FF",EE:75:3E:64:57:4C,1640067858,22096
1308657,5,30,"0E,06,FF",EE:75:3E:64:57:4C,1640089954,0
1308658,5,30,"0F,05,FF",EE:75:3E:64:57:4C,1640089954,0
1308659,5,30,"0E,05,00",EE:75:3E:64:57:4C,1640089954,0
1308660,5,30,"0F,05,FF",EE:75:3E:64:57:4C,1640089954,0
1308661,5,30,"0F,04,FF",EE:75:3E:64:57:4C,1640089954,0
1308662,5,30,"0F,04,FF",EE:75:3E:64:57:4C,1640089954,0
1308663,5,30,"0F,04,FF",EE:75:3E:64:57:4C,1640089954,0
1308664,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640089954,97
1309321,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640090051,0
1309322,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640090051,0
1309323,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640090051,0
1309324,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640090051,0
1309325,5,30,"0E,06,00",EE:75:3E:64:57:4C,1640090051,0
1309326,5,30,"0D,06,00",EE:75:3E:64:57:4C,1640090051,0
1309327,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640090051,0
1309328,5,30,"0E,07,00",EE:75:3E:64:57:4C,1640090051,129082
1309593,5,30,"16,FD,F7",EE:75:3E:64:57:4C,1640219133,0
1309594,5,30,"0A,09,05",EE:75:3E:64:57:4C,1640219133,0
1309595,5,30,"15,29,1B",EE:75:3E:64:57:4C,1640219133,0
1309596,5,30,"FC,42,0A",EE:75:3E:64:57:4C,1640219133,0
1309597,5,30,"21,06,17",EE:75:3E:64:57:4C,1640219133,0
1309598,5,30,"03,EF,FF",EE:75:3E:64:57:4C,1640219133,0
1309599,5,30,"22,F5,FB",EE:75:3E:64:57:4C,1640219133,0
1309600,5,30,"04,1A,0D",EE:75:3E:64:57:4C,1640219133,822815
1322457,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641041948,0
1322458,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641041948,0
1322459,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641041948,0
1322460,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641041948,0
1322461,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641041948,0
1322462,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641041948,0
1322463,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641041948,0
1322464,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641041948,137007
1354969,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641178955,0
1354970,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641178955,0
1354971,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641178955,0
1354972,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641178955,0
1354973,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641178955,0
1354974,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641178955,0
1354975,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641178955,0
1354976,5,30,"DE,AD,00",EE:75:3E:64:57:4C,1641178955,-1172982
1279161,5,31,"00,0F,FD",E5:28:92:CB:99:AD,1640005973,0
1279162,5,31,"00,0F,FD",E5:28:92:CB:99:AD,1640005973,0
1279163,5,31,"00,0E,FD",E5:28:92:CB:99:AD,1640005973,0
1279164,5,31,"00,0F,FD",E5:28:92:CB:99:AD,1640005973,0
1279165,5,31,"00,0F,FE",E5:28:92:CB:99:AD,1640005973,0
1279166,5,31,"00,0E,FD",E5:28:92:CB:99:AD,1640005973,0
1279167,5,31,"FF,0F,FC",E5:28:92:CB:99:AD,1640005973,0
1279168,5,31,"00,0E,FC",E5:28:92:CB:99:AD,1640005973,10
1279209,5,31,"01,0E,FE",E5:28:92:CB:99:AD,1640005983,0
1279210,5,31,"FD,0B,FD",E5:28:92:CB:99:AD,1640005983,0
1279211,5,31,"00,0F,FC",E5:28:92:CB:99:AD,1640005983,0
1279212,5,31,"00,0E,FC",E5:28:92:CB:99:AD,1640005983,0
1279213,5,31,"00,0D,FE",E5:28:92:CB:99:AD,1640005983,0
1279214,5,31,"00,0E,FD",E5:28:92:CB:99:AD,1640005983,0
1279215,5,31,"FF,0F,FC",E5:28:92:CB:99:AD,1640005983,0
1279216,5,31,"00,0E,FC",E5:28:92:CB:99:AD,1640005983,1155
1280545,5,31,"F1,FE,03",E5:28:92:CB:99:AD,1640007138,0
1280546,5,31,"F0,FE,03",E5:28:92:CB:99:AD,1640007138,0
1280547,5,31,"F1,FE,03",E5:28:92:CB:99:AD,1640007138,0
1280548,5,31,"F0,FE,03",E5:28:92:CB:99:AD,1640007138,0
1280549,5,31,"F0,FE,03",E5:28:92:CB:99:AD,1640007138,0
1280550,5,31,"F1,FE,03",E5:28:92:CB:99:AD,1640007138,0
1280551,5,31,"F0,FE,03",E5:28:92:CB:99:AD,1640007138,0
1280552,5,31,"F0,FE,03",E5:28:92:CB:99:AD,1640007138,30
1280665,5,31,"F1,FF,03",E5:28:92:CB:99:AD,1640007168,0
1280666,5,31,"F1,FF,04",E5:28:92:CB:99:AD,1640007168,0
1280667,5,31,"F0,FE,03",E5:28:92:CB:99:AD,1640007168,0
1280668,5,31,"F0,FE,03",E5:28:92:CB:99:AD,1640007168,0
1280669,5,31,"F0,FE,03",E5:28:92:CB:99:AD,1640007168,0
1280670,5,31,"F0,FF,02",E5:28:92:CB:99:AD,1640007168,0
1280671,5,31,"F1,FE,03",E5:28:92:CB:99:AD,1640007168,0
1280672,5,31,"F0,FE,03",E5:28:92:CB:99:AD,1640007168,1765
1285713,5,31,"F2,F9,02",E5:28:92:CB:99:AD,1640008933,0
1285714,5,31,"F2,F9,01",E5:28:92:CB:99:AD,1640008933,0
1285715,5,31,"F2,F9,02",E5:28:92:CB:99:AD,1640008933,0
1285716,5,31,"F2,F8,01",E5:28:92:CB:99:AD,1640008933,0
1285717,5,31,"F2,F8,02",E5:28:92:CB:99:AD,1640008933,0
1285718,5,31,"F2,F8,01",E5:28:92:CB:99:AD,1640008933,0
1285719,5,31,"F2,F8,01",E5:28:92:CB:99:AD,1640008933,0
1285720,5,31,"F2,F8,02",E5:28:92:CB:99:AD,1640008933,48244
1285913,5,31,"F1,FA,01",E5:28:92:CB:99:AD,1640057177,0
1285914,5,31,"F1,FA,00",E5:28:92:CB:99:AD,1640057177,0
1285915,5,31,"F0,FB,01",E5:28:92:CB:99:AD,1640057177,0
1285916,5,31,"F0,FC,02",E5:28:92:CB:99:AD,1640057177,0
1285917,5,31,"F0,FC,03",E5:28:92:CB:99:AD,1640057177,0
1285918,5,31,"F1,FD,03",E5:28:92:CB:99:AD,1640057177,0
1285919,5,31,"F1,FB,02",E5:28:92:CB:99:AD,1640057177,0
1285920,5,31,"F1,FA,02",E5:28:92:CB:99:AD,1640057177,2407
1286393,5,31,"F1,F9,01",E5:28:92:CB:99:AD,1640059584,0
1286394,5,31,"F2,F9,02",E5:28:92:CB:99:AD,1640059584,0
1286395,5,31,"F2,FA,02",E5:28:92:CB:99:AD,1640059584,0
1286396,5,31,"F1,FA,01",E5:28:92:CB:99:AD,1640059584,0
1286397,5,31,"F1,FB,03",E5:28:92:CB:99:AD,1640059584,0
1286398,5,31,"F0,FC,02",E5:28:92:CB:99:AD,1640059584,0
1286399,5,31,"F1,FA,01",E5:28:92:CB:99:AD,1640059584,0
1286400,5,31,"F2,FB,01",E5:28:92:CB:99:AD,1640059584,8
1286417,5,31,"F1,FB,02",E5:28:92:CB:99:AD,1640059592,0
1286418,5,31,"F0,FD,01",E5:28:92:CB:99:AD,1640059592,0
1286419,5,31,"F1,FD,01",E5:28:92:CB:99:AD,1640059592,0
1286420,5,31,"F0,FC,01",E5:28:92:CB:99:AD,1640059592,0
1286421,5,31,"F0,FC,01",E5:28:92:CB:99:AD,1640059592,0
1286422,5,31,"F0,FC,01",E5:28:92:CB:99:AD,1640059592,0
1286423,5,31,"F0,FD,01",E5:28:92:CB:99:AD,1640059592,0
1286424,5,31,"F0,FC,01",E5:28:92:CB:99:AD,1640059592,314
1286977,5,31,"F3,FC,FE",E5:28:92:CB:99:AD,1640059906,0
1286978,5,31,"F0,FD,02",E5:28:92:CB:99:AD,1640059906,0
1286979,5,31,"EF,FE,00",E5:28:92:CB:99:AD,1640059906,0
1286980,5,31,"F0,FC,02",E5:28:92:CB:99:AD,1640059906,0
1286981,5,31,"F0,FC,02",E5:28:92:CB:99:AD,1640059906,0
1286982,5,31,"F3,FD,FF",E5:28:92:CB:99:AD,1640059906,0
1286983,5,31,"F1,FC,01",E5:28:92:CB:99:AD,1640059906,0
1286984,5,31,"F0,FC,02",E5:28:92:CB:99:AD,1640059906,447
1287705,5,31,"F1,FD,02",E5:28:92:CB:99:AD,1640060353,0
1287706,5,31,"F0,FC,02",E5:28:92:CB:99:AD,1640060353,0
1287707,5,31,"F2,F9,01",E5:28:92:CB:99:AD,1640060353,0
1287708,5,31,"F1,F9,02",E5:28:92:CB:99:AD,1640060353,0
1287709,5,31,"F1,F9,02",E5:28:92:CB:99:AD,1640060353,0
1287710,5,31,"F2,F9,02",E5:28:92:CB:99:AD,1640060353,0
1287711,5,31,"F2,F9,02",E5:28:92:CB:99:AD,1640060353,0
1287712,5,31,"F2,F8,02",E5:28:92:CB:99:AD,1640060353,30
1287793,5,31,"F2,F8,01",E5:28:92:CB:99:AD,1640060383,0
1287794,5,31,"F0,FC,02",E5:28:92:CB:99:AD,1640060383,0
1287795,5,31,"F1,FB,02",E5:28:92:CB:99:AD,1640060383,0
1287796,5,31,"F1,FB,02",E5:28:92:CB:99:AD,1640060383,0
1287797,5,31,"F1,FB,02",E5:28:92:CB:99:AD,1640060383,0
1287798,5,31,"F1,FB,02",E5:28:92:CB:99:AD,1640060383,0
1287799,5,31,"F1,FB,01",E5:28:92:CB:99:AD,1640060383,0
1287800,5,31,"F0,FA,02",E5:28:92:CB:99:AD,1640060383,1380
1288017,5,31,"F2,F9,01",E5:28:92:CB:99:AD,1640061763,0
1288018,5,31,"F2,F8,02",E5:28:92:CB:99:AD,1640061763,0
1288019,5,31,"F2,F8,02",E5:28:92:CB:99:AD,1640061763,0
1288020,5,31,"F2,F8,03",E5:28:92:CB:99:AD,1640061763,0
1288021,5,31,"F3,F8,02",E5:28:92:CB:99:AD,1640061763,0
1288022,5,31,"F2,F9,01",E5:28:92:CB:99:AD,1640061763,0
1288023,5,31,"F3,FD,02",E5:28:92:CB:99:AD,1640061763,0
1288024,5,31,"F1,FA,01",E5:28:92:CB:99:AD,1640061763,33
1288129,5,31,"F1,F9,02",E5:28:92:CB:99:AD,1640061796,0
1288130,5,31,"F2,F9,02",E5:28:92:CB:99:AD,1640061796,0
1288131,5,31,"F2,F9,02",E5:28:92:CB:99:AD,1640061796,0
1288132,5,31,"F1,F9,01",E5:28:92:CB:99:AD,1640061796,0
1288133,5,31,"F1,F9,00",E5:28:92:CB:99:AD,1640061796,0
1288134,5,31,"F2,F8,01",E5:28:92:CB:99:AD,1640061796,0
1288135,5,31,"F2,F8,01",E5:28:92:CB:99:AD,1640061796,0
1288136,5,31,"F0,FC,01",E5:28:92:CB:99:AD,1640061796,232
1288305,5,31,"F1,FC,01",E5:28:92:CB:99:AD,1640062028,0
1288306,5,31,"F0,FB,01",E5:28:92:CB:99:AD,1640062028,0
1288307,5,31,"F1,FC,01",E5:28:92:CB:99:AD,1640062028,0
1288308,5,31,"F0,FD,01",E5:28:92:CB:99:AD,1640062028,0
1288309,5,31,"F0,FD,01",E5:28:92:CB:99:AD,1640062028,0
1288310,5,31,"F1,FB,FE",E5:28:92:CB:99:AD,1640062028,0
1288311,5,31,"F2,F8,00",E5:28:92:CB:99:AD,1640062028,0
1288312,5,31,"F3,F8,03",E5:28:92:CB:99:AD,1640062028,201
1288417,5,31,"F2,F7,00",E5:28:92:CB:99:AD,1640062229,0
1288418,5,31,"F4,FF,0A",E5:28:92:CB:99:AD,1640062229,0
1288419,5,31,"F0,FC,02",E5:28:92:CB:99:AD,1640062229,0
1288420,5,31,"F0,FB,01",E5:28:92:CB:99:AD,1640062229,0
1288421,5,31,"F1,FB,01",E5:28:92:CB:99:AD,1640062229,0
1288422,5,31,"F1,FB,00",E5:28:92:CB:99:AD,1640062229,0
1288423,5,31,"F0,FB,01",E5:28:92:CB:99:AD,1640062229,0
1288424,5,31,"F1,FC,01",E5:28:92:CB:99:AD,1640062229,472
1288681,5,31,"F2,F9,01",E5:28:92:CB:99:AD,1640062701,0
1288682,5,31,"F2,F9,01",E5:28:92:CB:99:AD,1640062701,0
1288683,5,31,"F2,F8,00",E5:28:92:CB:99:AD,1640062701,0
1288684,5,31,"F3,F6,00",E5:28:92:CB:99:AD,1640062701,0
1288685,5,31,"F1,FC,02",E5:28:92:CB:99:AD,1640062701,0
1288686,5,31,"F0,FC,02",E5:28:92:CB:99:AD,1640062701,0
1288687,5,31,"F0,FD,02",E5:28:92:CB:99:AD,1640062701,0
1288688,5,31,"F0,FD,02",E5:28:92:CB:99:AD,1640062701,29
1288809,5,31,"F1,F9,04",E5:28:92:CB:99:AD,1640062730,0
1288810,5,31,"F1,FA,00",E5:28:92:CB:99:AD,1640062730,0
1288811,5,31,"F1,FA,01",E5:28:92:CB:99:AD,1640062730,0
1288812,5,31,"F3,F7,00",E5:28:92:CB:99:AD,1640062730,0
1288813,5,31,"F4,DE,0E",E5:28:92:CB:99:AD,1640062730,0
1288814,5,31,"F9,F9,05",E5:28:92:CB:99:AD,1640062730,0
1288815,5,31,"F7,F5,04",E5:28:92:CB:99:AD,1640062730,0
1288816,5,31,"F1,FB,00",E5:28:92:CB:99:AD,1640062730,89
1288881,5,31,"F0,FE,01",E5:28:92:CB:99:AD,1640062819,0
1288882,5,31,"F6,FD,00",E5:28:92:CB:99:AD,1640062819,0
1288883,5,31,"F1,F9,02",E5:28:92:CB:99:AD,1640062819,0
1288884,5,31,"F2,F8,03",E5:28:92:CB:99:AD,1640062819,0
1288885,5,31,"F3,F8,01",E5:28:92:CB:99:AD,1640062819,0
1288886,5,31,"F2,F8,03",E5:28:92:CB:99:AD,1640062819,0
1288887,5,31,"F5,F9,FF",E5:28:92:CB:99:AD,1640062819,0
1288888,5,31,"F3,FA,01",E5:28:92:CB:99:AD,1640062819,31
1288977,5,31,"F2,FA,00",E5:28:92:CB:99:AD,1640062850,0
1288978,5,31,"F1,F9,02",E5:28:92:CB:99:AD,1640062850,0
1288979,5,31,"F2,F8,00",E5:28:92:CB:99:AD,1640062850,0
1288980,5,31,"F2,F9,00",E5:28:92:CB:99:AD,1640062850,0
1288981,5,31,"F2,F8,00",E5:28:92:CB:99:AD,1640062850,0
1288982,5,31,"F1,FA,00",E5:28:92:CB:99:AD,1640062850,0
1288983,5,31,"EC,FB,F6",E5:28:92:CB:99:AD,1640062850,0
1288984,5,31,"F2,F9,00",E5:28:92:CB:99:AD,1640062850,8
1289017,5,31,"F3,F4,03",E5:28:92:CB:99:AD,1640062858,0
1289018,5,31,"F3,F8,02",E5:28:92:CB:99:AD,1640062858,0
1289019,5,31,"F2,F8,02",E5:28:92:CB:99:AD,1640062858,0
1289020,5,31,"F3,F7,03",E5:28:92:CB:99:AD,1640062858,0
1289021,5,31,"F3,F7,03",E5:28:92:CB:99:AD,1640062858,0
1289022,5,31,"F4,F6,03",E5:28:92:CB:99:AD,1640062858,0
1289023,5,31,"F0,FC,02",E5:28:92:CB:99:AD,1640062858,0
1289024,5,31,"F3,F6,04",E5:28:92:CB:99:AD,1640062858,8
